source,object_id,orbital_period,transit_duration,planet_radius,stellar_temp,stellar_radius,stellar_mass,transit_depth,equilibrium_temp,insolation,disposition
TESS,6822.01,2.7492112,1.866,10.486,3794.0,0.6,,26414.0,747.0,51.9039,CANDIDATE
TESS,6823.01,2.8411187,1.993,5.54834,5517.0,1.19,,1915.0,1190.0,333.622,CANDIDATE
TESS,6824.01,5.407469,2.87,12.0272,5417.0,1.03,,13091.0,963.0,143.073,CANDIDATE
TESS,6825.01,16.4547455,4.517,4.11474,5826.0,0.98,,2186.0,776.0,60.353,CANDIDATE
TESS,6826.01,6.4375108,2.572,2.10567,5203.0,0.74,,730.0,879.0,99.2729,CANDIDATE
TESS,6827.01,4.4738444,6.406,11.2091,4943.1,2.53,,2985.0,1506.0,854.858,CANDIDATE
TESS,6828.01,3.4894537,2.134,11.1177,5415.7,1.19,,8533.0,1092.0,236.353,CANDIDATE
TESS,6829.01,23.842,5.577,17.1852,5923.2,1.45,,12487.0,793.0,65.8313,CANDIDATE
TESS,683.01,3.4058895,2.6582989,17.2861065,6302.0,1.26867,,15490.0795356,1423.6985463,970.9417325,CONFIRMED
TESS,6830.01,1.8778647,1.5178899,13.2226172,5100.0,0.927664,,15157.0212857,1340.5757561,763.2845047,CANDIDATE
TESS,6831.01,57.1050077,5.271,5.93946,5816.0,0.97,,3388.0,530.0,13.1521,CANDIDATE
TESS,6832.01,5.1392756,2.426,2.17365,4014.0,0.71,,862.0,706.0,41.3052,CANDIDATE
TESS,6833.01,8.2616616,2.862,3.30997,5281.0,0.86,,1343.0,794.0,66.2634,CONFIRMED
TESS,6834.01,6.3392677,3.02,3.91968,5289.0,0.93,,1739.0,922.0,120.002,CONFIRMED
TESS,6835.01,0.2803246,0.868,1.64829,4477.0,0.72,,507.0,2211.0,3967.92,CONFIRMED
TESS,6836.01,9.100412,2.181,2.59387,5013.7,0.77,,1085.0,644.0,28.6373,CONFIRMED
TESS,6837.01,0.9494413,1.392,1.37109,5872.1,1.19,,136.0,,2124.15,CANDIDATE
TESS,6838.01,1.5109447,0.6401499,1.2038917,5780.0,0.114827,,10693.4881603,802.8602204,98.1930529,CONFIRMED
TESS,6839.01,2.9944742,3.0998781,8.6826968,5756.0,1.44085,,3499.7547124,1504.13344,1209.668769,CANDIDATE
TESS,684.01,19.8507621,2.249,8.778562,9488.0,2.35947,,1766.0,673.1575152,48.5274864,CANDIDATE
TESS,6840.01,8.9000334,1.8542477,15.1261771,5854.0,1.0044,,22163.2825659,884.085476,144.377004,CANDIDATE
TESS,6841.01,13.9285074,3.9986123,9.5784743,5103.41,0.836141,,13364.3594607,627.1693637,36.5645594,CANDIDATE
TESS,6842.01,5.3920955,4.2434029,18.2452387,5752.18,1.41933,,15466.3588483,1226.2663506,534.3923671,CANDIDATE
TESS,6843.01,5.4977872,4.9400249,14.0381026,6281.0,1.72746,,6357.7268879,1424.9131835,974.2594349,CANDIDATE
TESS,6844.01,3.8068712,2.2690911,8.6543461,3913.0,0.647921,,17898.9103154,687.8151709,52.8941941,CANDIDATE
TESS,6845.01,4.7443604,1.139,7.57257,5420.1,0.75,,9002.0,633.0,26.7153,CANDIDATE
TESS,6846.01,3.334884,2.559,10.5691,5771.0,0.93,,12501.0,1241.0,394.819,CANDIDATE
TESS,6847.01,1.3939452,0.922,8.87293,6140.0,1.09,,5131.0,1545.0,947.874,CANDIDATE
TESS,6848.01,7.5954765,2.533,13.1172,3768.0,0.57,,45085.0,508.0,11.0748,CANDIDATE
TESS,685.01,11.6332127,5.081,10.264,5287.7,1.73,,3480.0,935.0,126.951,CONFIRMED
TESS,6850.01,6.0803777,2.486,3.36588,4275.7,0.89,,1366.0,716.0,43.6784,CANDIDATE
TESS,6851.01,12.0101118,2.82,2.28751,4073.0,0.67,,1204.0,513.0,11.5571,CANDIDATE
TESS,6852.01,16.7382238,3.529,9.09208,4551.0,0.7,,15139.0,511.0,11.3359,CANDIDATE
TESS,6853.01,10.636983,5.378,8.16912,6297.0,1.65,,2913.0,1161.0,301.85,CANDIDATE
TESS,6854.01,2.7663479,1.212,6.35856,6413.0,1.19,,2476.0,1258.0,416.97,CANDIDATE
TESS,6855.01,26.3333899,2.783,9.07333,5309.0,0.93,,8665.0,427.0,5.51975,CANDIDATE
TESS,6856.01,0.6541517,0.823,15.3922,3657.0,0.69,,35193.0,989.0,159.123,CANDIDATE
TESS,6857.01,10.0512067,1.763,5.57868,3428.0,0.38,,22227.0,353.0,2.59874,CANDIDATE
TESS,6858.01,3.3024845,1.465,1.73871,3634.0,0.49,,1241.0,631.0,26.3567,CANDIDATE
TESS,6859.01,9.6804752,3.922,11.5702,5622.0,1.16,,10071.0,881.0,100.27,CANDIDATE
TESS,686.01,3.5137609,1.7579691,3.3397496,6279.8,1.59007,,333.5976712,1634.511587,1686.8366029,CANDIDATE
TESS,6860.01,0.6183488,0.587,10.2266,5272.0,1.2,,5306.0,1341.0,538.344,CANDIDATE
TESS,6861.01,3.7942532,3.769,11.3603,5753.6,1.6,,6913.0,1439.0,713.321,CANDIDATE
TESS,6862.01,8.2241876,3.501,11.9576,5669.2,1.31,,8621.0,916.0,117.339,CANDIDATE
TESS,6863.01,7.8407154,2.891,9.86579,5703.0,1.31,,5326.0,883.0,100.923,CANDIDATE
TESS,6864.01,15.5106583,4.356,6.93651,5472.0,1.06,,5014.0,735.0,48.5457,CANDIDATE
TESS,6865.01,2.4465664,1.753,4.74384,4185.5,0.88,,2778.0,910.0,114.336,CANDIDATE
TESS,6866.01,8.0179256,1.018,9.29428,5356.0,0.94,,8684.0,480.0,8.84387,FALSE_POSITIVE
TESS,6867.01,3.6810755,2.49,8.85628,5465.0,0.95,,8544.0,1118.0,259.808,CANDIDATE
TESS,6868.01,3.4106422,4.174,11.8996,5222.0,1.89,,4984.0,1483.0,804.639,CANDIDATE
TESS,6869.01,763.9701133,3.659,8.20454,3671.0,0.53,,28404.0,60.0,0.0022765,CANDIDATE
TESS,687.01,36.2995129,4.4333923,2.2115007,4253.9,0.617519,,1322.2472746,340.3118696,3.169782,CANDIDATE
TESS,6870.01,6.6968572,3.398,3.89953,6466.5,1.8,,589.0,1181.0,323.688,CANDIDATE
TESS,6871.01,12.4652143,3.635,2.51956,5647.1,0.88,,1127.0,797.0,67.0792,CANDIDATE
TESS,6872.01,11.0248821,2.917,2.46843,3798.0,0.46,,1943.0,734.0,48.3251,CONFIRMED
TESS,6873.01,18.8204255,2.4015591,3.5747237,5450.0,0.868947,,983.8549658,607.4351032,32.1751474,CANDIDATE
TESS,6874.01,2.668957,2.7508738,16.1018337,5983.3,1.19683,,17029.8720026,1464.5805607,1087.3617796,FALSE_POSITIVE
TESS,6875.01,3.5245689,3.150024,17.3489851,6203.0,1.17724,,20956.9478296,1354.7002867,795.9648554,CANDIDATE
TESS,6876.01,15.1771428,4.556,2.80249,6200.0,1.36,,538.0,913.0,115.579,FALSE_POSITIVE
TESS,6877.01,33.5920255,6.385,9.88421,5468.0,0.91,,3352.0,949.0,134.883,CONFIRMED
TESS,6878.01,2.0990769,2.343,4.13797,8853.0,2.0,,501.0,2423.0,5728.08,FALSE_POSITIVE
TESS,6879.01,13.5853161,5.271,3.82513,5854.0,1.43,,850.0,986.0,156.928,CANDIDATE
TESS,688.01,6.8787507,2.599,3.45801,6636.0,1.98,,359.0,1125.0,266.78,FALSE_POSITIVE
TESS,6880.01,14.9166631,3.709,1.92053,5434.0,0.81,,659.0,838.0,81.9483,CANDIDATE
TESS,6881.01,1.9769396,3.021,15.8982,6440.5,1.65,,11495.0,1976.0,2535.55,CANDIDATE
TESS,6882.01,0.5666806,0.722,8.04611,5517.0,1.65,,1530.0,1610.0,1116.17,FALSE_POSITIVE
TESS,6884.01,14.4217699,2.3406411,9.4489967,6026.94,1.91917,,2348.45658,1061.4035157,299.9460099,CANDIDATE
TESS,6885.01,11.6515287,4.1130736,11.0647635,5335.0,0.891247,,15415.73003,710.3581928,60.177006,CANDIDATE
TESS,6886.01,4.8003341,1.9999398,5.5672157,4664.59,0.71163,,6286.5016158,773.4186722,84.5628503,CANDIDATE
TESS,6887.01,6.5883481,5.3652099,9.5170822,6186.7,1.24901,,5547.4045934,897.9706432,153.6630881,CANDIDATE
TESS,6888.01,19.9253903,7.1580751,10.8355197,6213.0,1.58437,,4510.2840364,882.8924951,143.5992933,CANDIDATE
TESS,6889.01,10.5465818,3.4172956,18.8533824,5726.0,1.0922101,,26790.7015542,857.6355078,127.8592096,CANDIDATE
TESS,689.01,1.66402,3.397,7.65443,4841.3,0.78,,7964.45,2694.0,8754.73,FALSE_POSITIVE
TESS,6891.01,8.3106603,1.6506686,8.109016,5675.0,0.802301,,9717.1934198,790.0226507,92.061739,CANDIDATE
TESS,6892.01,17.8961832,5.8302347,11.0501866,5767.33,1.30053,,6620.0097774,789.0006014,91.586263,CANDIDATE
TESS,6894.01,3.3706303,1.5183944,9.3830336,3133.0,0.222121,,166589.9107386,409.0887836,6.6189834,CONFIRMED
TESS,6895.01,7.0469712,2.551,3.77076,5940.0,1.2,,1020.0,,125.316,FALSE_POSITIVE
TESS,6896.01,19.7357748,4.9695046,3.5822698,5985.0,1.03501,,1136.7557914,699.2880486,56.5126178,CANDIDATE
TESS,6897.01,8.330174,3.776804,13.52336,5858.0,1.3273,,8477.6052879,1049.1899067,286.3765268,CANDIDATE
TESS,6898.01,18.1070683,3.4544369,3.3584758,4024.0,0.677805,,1920.6396242,429.6673243,8.0547175,CANDIDATE
TESS,6899.01,2.8625937,2.6639389,1.1780056,5503.0,0.930478,,150.7007612,1184.8768866,465.8154756,CANDIDATE
TESS,6900.01,13.9223368,3.0897341,1.7196615,4468.0,0.737084,,551.9568212,533.6066406,19.1604588,CANDIDATE
TESS,6901.01,3.2727859,1.703415,1.4541092,4550.0,0.68788,,450.9235482,846.5974227,121.4028186,CANDIDATE
TESS,6902.01,36.4358589,9.2522534,2.8743721,6597.0,1.40426,,384.0441817,704.7212129,58.2895066,CANDIDATE
TESS,6903.01,4.9676784,0.926966,3.8407588,6971.2,1.57506,,540.7934769,1506.2320337,1216.4339161,CANDIDATE
TESS,6904.01,16.8267434,2.4103679,2.9646311,3944.0,0.628984,,1999.9128429,417.8345932,7.2034173,CANDIDATE
TESS,6906.01,3.4770171,2.5101218,11.8571021,5225.91,0.84127,,19986.4253524,1017.2589369,253.0737249,CANDIDATE
TESS,6907.01,3.3795099,2.7055281,10.862172,5203.0,0.799465,,18575.2343451,998.6004687,235.0109316,CANDIDATE
TESS,6908.01,3.7120776,3.0734816,5.11821,5501.09,1.29268,,1532.3995669,1281.3589533,637.0950531,CANDIDATE
TESS,6909.01,4.4284676,2.4495032,7.976213,3893.0,0.680198,,11582.5189831,662.5394963,45.5373857,CANDIDATE
TESS,691.01,6.9055908,1.7156097,3.3369764,5846.0,,,803.795684,928.7406881,,FALSE_POSITIVE
TESS,6910.01,2.5139302,2.9912384,12.9860395,5585.0,1.10185,,12564.1964526,1361.8526381,812.908131,CANDIDATE
TESS,6911.01,16.2520546,8.647,2.9719,6696.0,2.24,,220.0,1294.0,465.914,CANDIDATE
TESS,6912.01,7.63779,2.251,2.22751,5924.0,1.31,,318.0,847.0,85.4903,CANDIDATE
TESS,6913.01,0.5843146,0.555,5.71748,6870.8,1.46,,1043.0,2040.0,2879.92,CANDIDATE
TESS,6914.01,9.3079811,3.235,18.225,6076.4,1.1,,6907.0,1249.0,404.641,CANDIDATE
TESS,6915.01,2.4915545,1.2,5.46811,8013.0,1.98,,667.0,1627.0,1164.51,CANDIDATE
TESS,6916.01,3.9155539,3.72,16.5322,6285.0,1.62,,12003.0,1520.0,887.712,CANDIDATE
TESS,6917.01,9.7716812,5.281,9.12933,6518.8,1.47,,4411.0,1221.0,370.095,CANDIDATE
TESS,6918.01,14.2308461,5.835,9.75869,5787.9,1.77,,4278.0,974.0,149.441,CANDIDATE
TESS,6919.01,0.7603078,0.363,14.9311,4069.0,0.72,,5657.0,918.0,118.365,CANDIDATE
TESS,692.01,1.03604,1.855,3.52761,9622.0,2.74,,250.0,3365.0,21307.5,FALSE_POSITIVE
TESS,6920.01,3.6688102,2.151,9.85973,5821.5,1.12,,8447.0,1125.0,265.932,FALSE_POSITIVE
TESS,6921.01,25.714253,6.373,15.8297,5677.8,0.86,,33131.0,722.0,45.1202,FALSE_POSITIVE
TESS,6922.01,5.0989519,2.118,7.74162,6305.0,1.24,,4236.0,1045.0,198.038,CANDIDATE
TESS,6923.01,6.7274903,2.944,11.3939,5221.4,0.94,,15103.0,935.0,127.411,CANDIDATE
TESS,6924.01,91.9283414,4.343,9.22033,6118.4,1.13,,7033.0,335.0,2.09153,CANDIDATE
TESS,6925.01,5.9785287,2.481,13.9371,3674.0,0.59,,59578.0,553.0,15.6338,CANDIDATE
TESS,6926.01,8.2864221,5.859,9.77567,5643.0,1.76,,3916.0,1220.0,368.205,CANDIDATE
TESS,6927.01,4.3427321,1.23,13.7163,5737.3,1.12,,7461.0,755.0,53.9765,CANDIDATE
TESS,6928.01,3.8978437,3.523,13.8047,6280.0,1.24,,14344.0,1474.0,785.026,CANDIDATE
TESS,6929.01,719.5740937,2.942,10.9394,4854.0,0.78,,19525.0,74.0,0.0051995,CANDIDATE
TESS,6930.01,7.2218817,2.116,13.5058,6172.8,1.15,,8080.0,1032.0,188.768,CANDIDATE
TESS,6931.01,2.2183625,2.773,11.9385,6307.0,1.89,,4409.0,1784.0,1682.8,CANDIDATE
TESS,6932.01,8.9533044,5.747,11.7455,5808.0,1.46,,6349.0,1336.0,530.449,CANDIDATE
TESS,6933.01,9.765482,5.01,12.1312,5887.0,2.35,,2552.0,1141.0,281.81,CANDIDATE
TESS,6934.01,2.8398671,3.091,13.7553,5954.0,1.48,,8268.0,1552.0,964.812,CANDIDATE
TESS,6935.01,1.763034,1.849,9.55649,3958.0,0.67,,21098.0,999.0,165.366,CANDIDATE
TESS,6936.01,10.298566,2.022,4.00839,4201.6,0.67,,4219.0,486.0,9.32109,CANDIDATE
TESS,6937.01,1.3809769,1.229,5.73354,7445.4,1.53,,927.0,1799.0,1739.39,CANDIDATE
TESS,6938.01,4.8789974,6.112,15.3642,6473.0,2.46,,4762.0,1989.0,2600.12,CANDIDATE
TESS,6939.01,1.9207699,1.448,13.6773,6039.4,1.38,,8247.0,1512.0,868.038,CANDIDATE
TESS,694.01,48.0511988,4.3070574,12.8456117,5354.96,1.0417,,14503.3604877,479.8250298,12.5271592,FALSE_POSITIVE
TESS,6940.01,0.3052608,0.309,2.03448,3338.0,0.37,,1620.0,1043.0,196.562,CANDIDATE
TESS,6941.01,2.9371797,4.009,15.95,6610.0,2.17,,6422.0,1966.0,2484.67,CANDIDATE
TESS,6942.01,11.2320736,2.549,7.84543,6234.0,1.06,,5174.0,952.0,136.426,CANDIDATE
TESS,6943.01,5.6906792,5.548,15.1551,6749.0,3.03,,3155.0,1692.0,1362.1,CANDIDATE
TESS,6944.01,12.3027503,3.596,2.60986,5181.1,0.76,,1304.0,726.0,46.2908,CANDIDATE
TESS,6945.01,14.8547783,5.931,11.426,6397.0,1.39,,8228.0,1021.0,180.979,CANDIDATE
TESS,6946.01,13.2272686,1.676,12.0458,5648.0,1.13,,11013.0,507.0,11.0108,CANDIDATE
TESS,6947.01,6.5202038,4.73,16.0234,6628.0,1.68,,9263.0,1389.0,618.612,CANDIDATE
TESS,6948.01,5.4911822,0.523,11.618,6250.0,1.3,,4727.0,504.0,10.7412,CANDIDATE
TESS,6949.01,3.2232502,3.185,11.4574,7164.1,1.44,,7301.0,1796.0,1730.82,CANDIDATE
TESS,695.01,21.3764237,4.7666334,2.6824173,5591.0,0.811463,,786.0019744,563.4766198,23.8245444,CANDIDATE
TESS,6950.01,2.0478359,1.559,12.2554,3854.0,0.63,,40591.0,810.0,71.7485,CANDIDATE
TESS,6951.01,3.7279887,3.303,18.1003,6514.0,1.58,,13982.0,1508.0,859.131,CANDIDATE
TESS,6952.01,5.1391542,0.633,10.2495,5974.6,1.0,,6171.0,631.0,26.3552,FALSE_POSITIVE
TESS,6953.01,0.8204734,1.171,8.70762,5956.8,1.55,,2903.0,1854.0,1962.4,CANDIDATE
TESS,6954.01,4.0207557,2.017,3.74825,5019.9,0.95,,1556.0,930.0,124.569,CANDIDATE
TESS,6955.01,5.1185703,6.274,11.7972,6547.8,2.55,,2687.0,1881.0,2080.26,CANDIDATE
TESS,6956.01,12.3900547,5.787,9.88852,6824.2,1.33,,6904.0,1185.0,327.708,CANDIDATE
TESS,6957.01,160.6760208,9.5344918,3.2160534,5389.7,1.02412,,959.8285715,319.6480066,2.4672264,CANDIDATE
TESS,6958.01,5.9815745,2.5574444,13.6663996,4403.0,0.667127,,41908.6246041,664.5727909,46.0989705,CANDIDATE
TESS,6959.01,3.1381914,2.7306785,12.7099203,5210.0,1.0165401,,15708.9640285,1153.5717806,418.5038868,CANDIDATE
TESS,696.01,0.8602406,0.5124345,0.9718795,3450.0,0.33819,,719.5357708,830.4405814,112.3971391,CONFIRMED
TESS,696.02,3.6942604,1.1278521,1.0428407,3450.0,0.33819,,832.8225921,510.9040793,16.1019503,CONFIRMED
TESS,696.03,4.9652069,0.9361524,0.8566925,3450.0,0.33819,,633.0580849,462.9521337,10.8558882,CONFIRMED
TESS,6960.01,1.3059494,1.086804,7.489346,5107.3,0.732116,,8517.9333335,1225.2842303,532.682437,CANDIDATE
TESS,6961.01,17.2367433,5.529651,3.9264923,5911.15,1.1687,,946.1500622,770.1435456,83.13956,CANDIDATE
TESS,6962.01,21.9903619,3.8732381,4.6034655,5294.0,1.33417,,1122.3021089,699.156353,56.4700581,CONFIRMED
TESS,6963.01,8.8349261,6.2442811,9.0595904,3303.0,1.1499799,,6132.2553437,647.0263001,41.4198706,CONFIRMED
TESS,6964.01,4.7645838,0.9332304,3.1594083,5432.25,1.0462199,,855.7217275,1050.7381592,288.0706551,CANDIDATE
TESS,6965.01,5.9693397,3.441038,1.3473608,6007.0,1.12993,,105.5424205,1090.8292631,334.6170929,CANDIDATE
TESS,6965.02,28.0693949,6.0393818,1.6221344,6007.0,1.12993,,154.3008171,651.1102456,42.4755605,CANDIDATE
TESS,6966.01,2.1659522,1.5926216,2.9108183,6194.54,1.30635,,431.2815173,1676.7063776,1867.8804075,CANDIDATE
TESS,6967.01,4.7335575,3.2089234,5.3852666,5496.0,1.75896,,930.2503519,1377.3240616,850.4828102,CONFIRMED
TESS,6968.01,2.3475051,2.8281222,5.4152906,5924.0,1.20432,,1972.3718293,1522.8220038,1270.9181315,CANDIDATE
TESS,6969.01,1.5142292,1.7190416,11.6042711,6616.0,1.39196,,5271.4558635,2031.4230444,4024.5979419,FALSE_POSITIVE
TESS,6969.02,4.5565614,2.7966471,11.372041,6616.0,1.39196,,5389.4106193,1407.0790858,926.3925066,CANDIDATE
TESS,697.01,8.6078603,3.6798697,2.6206141,5447.0,0.968149,,555.0621766,839.7982707,117.5495324,CANDIDATE
TESS,6970.01,11.714447,3.5131822,11.53374,5165.0,0.885629,,12763.9935022,690.7263119,53.7953827,CONFIRMED
TESS,6971.01,4.1866989,6.5543918,13.6762774,6309.0,2.85361,,2199.8936304,2011.4459246,3868.6055276,CANDIDATE
TESS,6972.01,5.4809114,4.908,8.44272,5907.0,1.72,,2237.0,1451.0,736.085,CANDIDATE
TESS,6973.01,31.6527509,3.72,3.1745,5626.0,1.0,,940.0,570.0,17.5796,CANDIDATE
TESS,6974.01,7.7517707,3.975,7.24338,5741.0,1.27,,4381.0,1050.0,201.798,CANDIDATE
TESS,6976.01,1.7346044,1.084,4.46251,6850.0,1.49,,1007.0,1427.0,627.153,CANDIDATE
TESS,6977.01,5.0957983,1.772,1.92318,4197.0,0.7,,714.0,643.0,28.5068,CONFIRMED
TESS,6978.01,9.1258136,3.173012,0.9704787,4747.13,0.750709,,169.7218223,649.6958588,42.107688,CANDIDATE
TESS,6979.01,8.754708,3.4644403,3.5438108,5888.0,0.889347,,1527.6748939,840.2916858,117.8260362,CONFIRMED
TESS,698.01,15.0867738,2.1250291,2.0905859,3570.0,0.471842,,1911.9221796,350.5935542,3.5705631,CANDIDATE
TESS,6981.01,425.4506963,2.9472616,2.0762333,3261.0,0.296806,,4753.2829943,176.9097782,0.2314879,CANDIDATE
TESS,6982.01,59.8473992,4.3696664,11.7556773,5765.3,1.09215,,11392.7507656,211.0447631,0.4688342,CONFIRMED
TESS,6983.01,31.1571613,5.9839922,2.6946338,6317.08,1.3783,,336.5990841,716.6415747,62.3345745,CANDIDATE
TESS,6985.01,748.7146251,6.6689152,3.4308988,5235.0,0.844852,,1655.3509066,170.3749226,0.1991332,CANDIDATE
TESS,6986.01,1.2117417,1.046,12.6463,3521.0,0.66,,33487.0,786.0,63.3975,CANDIDATE
TESS,6987.01,4.6017382,2.615,17.8729,6233.0,1.37,,17212.0,1150.0,290.348,CANDIDATE
TESS,6988.01,13.414031,4.578,8.766,5614.0,1.16,,6670.0,838.0,81.9067,CANDIDATE
TESS,6989.01,1.4956727,1.965,6.10516,4812.0,1.06,,3708.0,1411.0,658.968,FALSE_POSITIVE
TESS,699.01,14.8011934,3.42,2.44796,6138.6,1.42,,345.0,761.0,55.7499,CANDIDATE
TESS,699.02,33.6336133,5.352,2.30517,6138.6,1.42,,384.0,636.0,27.3212,CANDIDATE
TESS,699.03,672.6366236,7.4883769,2.9749826,6138.6,1.41864,,423.1260918,256.7076521,1.0263046,CANDIDATE
TESS,6990.01,1.5829358,1.64,8.45955,6047.9,0.81,,11242.0,1544.0,945.563,CANDIDATE
TESS,6991.01,0.9902419,1.405,15.3849,5643.0,1.25,,16490.0,1648.0,1227.07,CANDIDATE
TESS,6992.01,15.1389808,2.71,4.03127,4448.2,0.7,,1596.0,798.0,67.4078,CANDIDATE
TESS,6993.01,0.3695622,0.446,4.9835,5661.0,0.94,,2001.0,1780.0,1668.78,CANDIDATE
TESS,6994.01,1.8819016,1.162,7.09086,4704.0,0.95,,5107.0,938.0,128.796,FALSE_POSITIVE
TESS,6995.01,9.9444971,3.171,11.3375,6576.0,2.1,,3078.0,971.0,147.904,CANDIDATE
TESS,6996.01,0.9602835,1.497,6.0323,5708.0,1.08,,3132.0,1890.0,2118.57,FALSE_POSITIVE
TESS,6997.01,16.179367,3.903,10.3462,5576.0,1.07,,10730.0,680.0,35.5088,CANDIDATE
TESS,6998.01,27.035894,3.477,6.01419,4225.0,0.66,,3817.0,574.0,18.0249,CANDIDATE
TESS,6999.01,11.3689753,5.492,9.89847,6076.0,1.31,,5979.0,1056.0,206.513,CANDIDATE
TESS,700.01,16.051106,1.3968229,2.5869212,3482.0,0.419457,,2768.5212418,327.7656616,2.7275631,CONFIRMED
TESS,700.02,37.4236838,3.3650101,1.3296571,3482.0,0.419457,,737.5519387,247.1816698,0.8822386,CONFIRMED
TESS,700.03,9.977273,2.2583631,0.9617288,3482.0,0.419457,,459.8525479,384.055942,5.1416079,CONFIRMED
TESS,700.04,27.8096898,2.9558823,0.9491858,3482.0,0.419457,,406.8232517,272.8976058,1.3107501,CONFIRMED
TESS,7000.01,2.7897577,3.375,15.2527,5794.0,2.92,,3360.0,1614.0,1126.92,CANDIDATE
TESS,7001.01,16.3475547,1.873,13.2139,3662.0,0.65,,46329.0,301.0,1.37516,CANDIDATE
TESS,7002.01,4.9792822,4.331,12.0483,6677.0,2.07,,4376.0,1582.0,1039.87,CANDIDATE
TESS,7003.01,0.7331156,0.559,13.8557,3326.0,0.46,,45524.0,733.0,48.0269,CANDIDATE
TESS,7004.01,9.8162989,5.37,9.90817,5755.9,2.18,,2369.0,1108.0,250.587,CANDIDATE
TESS,7005.01,8.1420107,1.89,8.96217,6089.0,1.27,,5380.0,756.0,54.4532,CANDIDATE
TESS,7006.01,51.9120896,4.975,9.69324,5437.0,0.86,,15569.0,422.0,5.28684,CANDIDATE
TESS,7007.01,1.5342604,3.271,6.09992,8194.0,1.7,,1768.0,3124.0,15822.4,FALSE_POSITIVE
TESS,7008.01,0.8406912,1.489,4.77919,5170.0,0.95,,2554.0,1783.0,1679.35,CANDIDATE
TESS,7009.01,2.3206673,0.969,4.047,4231.0,0.67,,2935.0,710.0,42.4124,CANDIDATE
TESS,701.01,13.697384,4.783848,4.211945,5837.0,1.10089,,1061.94658,800.1911623,96.8938034,FALSE_POSITIVE
TESS,7010.01,4.1976032,1.971,11.3523,5617.0,1.18,,10045.0,973.0,149.237,CANDIDATE
TESS,7011.01,19.394038,4.082,10.5887,5493.0,1.08,,10061.0,625.0,25.3617,CANDIDATE
TESS,7012.01,4.0197822,3.18,9.47332,6208.0,1.42,,5109.0,1408.0,653.222,CANDIDATE
TESS,7013.01,4.2451891,2.663,7.66981,5358.0,1.05,,5546.0,1074.0,221.068,CANDIDATE
TESS,7014.01,0.7406805,0.598,6.53553,6204.8,1.08,,2428.0,1506.0,854.861,CANDIDATE
TESS,7015.01,7.0687489,0.515,14.0241,3368.0,0.47,,50423.0,208.0,0.313028,CANDIDATE
TESS,7016.01,1.598803,2.438,15.4905,9488.0,1.32,,14208.0,2880.0,11433.8,CANDIDATE
TESS,7017.01,5.0826878,5.11,19.0027,6743.0,2.42,,7327.0,1712.0,1426.43,CANDIDATE
TESS,7018.01,20.3158735,5.276,17.8657,5725.0,0.91,,39235.0,688.0,37.1984,CANDIDATE
TESS,7019.01,48.2590904,6.299,7.87933,5936.0,0.85,,6743.0,534.0,13.5351,CONFIRMED
TESS,702.01,3.568141,1.4556337,2.0483578,4015.0,0.577735,,906.9993541,676.0386184,49.3636227,CANDIDATE
TESS,7020.01,3.1642475,1.115,10.4341,6975.0,2.02,,2330.0,1156.0,296.494,CANDIDATE
TESS,7021.01,49.5355004,8.483,10.5617,6173.0,1.33,,5687.0,638.0,27.5628,CANDIDATE
TESS,7022.01,2.8583729,1.236,16.0985,5537.0,1.19,,11829.0,1118.0,259.61,CANDIDATE
TESS,7023.01,2.3404152,2.522,13.0087,6686.0,1.33,,11265.0,1745.0,1539.65,CANDIDATE
TESS,7024.01,1.9639208,1.467,12.0421,3914.3,0.71,,30553.0,818.0,74.4726,CANDIDATE
TESS,7025.01,66.9954225,2.024,11.7213,6078.0,1.51,,5477.0,308.0,1.51166,CANDIDATE
TESS,7026.01,65.5580424,4.167,5.53264,4340.0,0.74,,6381.0,275.0,0.95388,CANDIDATE
TESS,7027.01,4.2885021,1.427,11.61,5937.5,1.75,,4402.0,875.0,97.7022,CANDIDATE
TESS,7028.01,2.4596079,2.168,4.09395,5340.0,0.92,,2195.0,1281.0,448.314,CANDIDATE
TESS,7029.01,1.9271521,1.201,13.364,3516.0,0.55,,58745.0,647.0,29.2163,CANDIDATE
TESS,703.01,8.6729683,2.9598885,2.28271,5384.0,0.91,,724.6732153,833.8694004,114.2649808,CANDIDATE
TESS,703.02,22.5682711,4.9745502,2.479501,5384.0,0.852304,,869.846616,606.2538727,31.9256027,CANDIDATE
TESS,7030.01,2.5604496,1.339,1.60134,4679.0,0.77,,423.0,935.0,127.195,CANDIDATE
TESS,7031.01,1.7911016,1.3192751,7.0726104,3718.0,0.636647,,12254.9439752,834.843394,114.7997816,CANDIDATE
TESS,7032.01,17.7456043,2.675,2.44767,4526.0,0.72,,1203.0,474.0,8.44389,CANDIDATE
TESS,7033.01,0.7312783,1.289,1.7324,5508.0,0.97,,322.0,1936.0,2334.8,CANDIDATE
TESS,7034.01,0.9082202,1.461,5.31602,8482.0,2.18,,605.0,,10962.9,CANDIDATE
TESS,7035.01,4.18142,4.43,14.794,6293.8,1.76,,7013.0,1638.0,1099.82,CANDIDATE
TESS,7036.01,3.0513298,1.4911246,11.1893597,3937.0,0.653572,,23465.9068147,747.3985328,73.7445561,CANDIDATE
