orbital_period,transit_duration,planet_radius,stellar_temp,stellar_radius,transit_depth,disposition
2.3404152,2.522,13.0087,6686.0,1.33,11265.0,CANDIDATE
1.9639208,1.467,12.0421,3914.3,0.71,30553.0,CANDIDATE
66.9954225,2.024,11.7213,6078.0,1.51,5477.0,CANDIDATE
65.5580424,4.167,5.53264,4340.0,0.74,6381.0,CANDIDATE
4.2885021,1.427,11.61,5937.5,1.75,4402.0,CANDIDATE
2.4596079,2.168,4.09395,5340.0,0.92,2195.0,CANDIDATE
1.9271521,1.201,13.364,3516.0,0.55,58745.0,CANDIDATE
8.6729683,2.9598885,2.28271,5384.0,0.91,724.6732153,CANDIDATE
22.5682711,4.9745502,2.479501,5384.0,0.852304,869.846616,CANDIDATE
2.5604496,1.339,1.60134,4679.0,0.77,423.0,CANDIDATE
1.7911016,1.3192751,7.0726104,3718.0,0.636647,12254.9439752,CANDIDATE
17.7456043,2.675,2.44767,4526.0,0.72,1203.0,CANDIDATE
0.7312783,1.289,1.7324,5508.0,0.97,322.0,CANDIDATE
0.9082202,1.461,5.31602,8482.0,2.18,605.0,CANDIDATE
4.18142,4.43,14.794,6293.8,1.76,7013.0,CANDIDATE
3.0513298,1.4911246,11.1893597,3937.0,0.653572,23465.9068147,CANDIDATE
4.1279985,1.698,15.1533,5865.0,1.23,3450.0,CANDIDATE
8.6000492,3.059,3.12511,6920.0,1.42,639.0,CANDIDATE
3.3206355,4.732,3.01837,5768.0,1.33,667.0,CANDIDATE
3.8143009,1.3793952,1.1147163,3625.0,0.504068,457.7909152,CONFIRMED
21.0562422,4.4190398,5.1947988,5376.0,0.950465,2640.3371988,CANDIDATE
9.6994666,15.7960068,9.5295926,4696.0,4.2105899,512.9617961,CONFIRMED
2.817627,1.455,3.22711,6320.6,1.17,868.0,FALSE_POSITIVE
17.3840061,3.932,1.69425,5228.2,0.82,561.0,CANDIDATE
15.9669794,3.514,6.72555,5888.0,1.55,2229.0,CANDIDATE
2.2775983,1.3,4.16351,6320.0,1.3,1131.0,CANDIDATE
3.1084574,2.534,13.2168,6024.0,1.3,9902.0,CANDIDATE
5.2729668,3.738,2.56914,5294.0,0.81,1177.0,CANDIDATE
4.0863647,2.213,13.1374,5969.0,1.8,4671.0,CANDIDATE
40.3833862,2.345,2.03391,3236.0,0.25,6555.0,CANDIDATE
47.0196372,5.8659335,3.1012834,5249.18,0.877877,1251.7456152,CANDIDATE
1.4182984,0.654,9.60116,9267.0,1.75,2124.0,CANDIDATE
4.9131459,1.25,7.84064,5999.0,1.12,4488.0,FALSE_POSITIVE
2.8862017,0.487,1.71911,4269.0,0.64,412.0,CANDIDATE
2.8637988,2.746,7.75857,9416.0,4.62,266.0,CANDIDATE
14.7595601,5.5790065,7.3454534,4708.0,0.569838,16406.5561433,CANDIDATE
3.1290476,3.409295,16.9082331,5585.0,1.4505399,13426.2063185,CONFIRMED
2.993282,2.5766956,21.7455581,6343.0,1.58601,14780.3009546,CONFIRMED
3.3777419,2.8147435,13.6239337,5080.0,1.0408,17290.4349881,CONFIRMED
2.4651801,3.5668145,17.0861139,6848.0,1.51554,11993.572763,CONFIRMED
4.4626647,3.0802705,13.3934403,7587.0,1.3951401,7983.8270519,CONFIRMED
719.0381327,5.4244096,16.6333557,5709.6,1.4981,4851.4092337,CANDIDATE
5.8497196,3.458,2.71286,6009.6,1.35,507.0,CANDIDATE
2.1376682,1.879,15.7532,5806.0,1.6,8819.0,CONFIRMED
10.5137924,2.275,3.1867,4942.0,0.77,1611.0,CANDIDATE
3.7570477,1.938,1.41479,5263.0,0.83,340.0,CANDIDATE
61.5555962,6.996,2.1796,6298.0,1.8,182.0,CANDIDATE
2.6667526,2.594,3.01006,6173.0,2.18,190.0,FALSE_POSITIVE
13.2341261,2.3705157,7.3853255,5025.0,0.548929,18389.5092472,CONFIRMED
15.3573522,3.5894467,13.3280613,5462.0,0.915391,21072.3970721,CONFIRMED
8.7201675,3.11,2.35848,5443.0,0.85,957.0,CANDIDATE
52.7993058,6.11948,2.3982714,5409.22,1.02101,541.2696023,CANDIDATE
17.4757465,4.6911418,1.4862817,5409.22,1.02101,163.268484,CANDIDATE
4.4563756,3.316,2.98505,5658.0,1.8,308.0,CANDIDATE
0.8118915,0.909,6.54453,6019.0,1.71,1245.0,CANDIDATE
13.1689848,7.607,11.4366,6282.0,2.2,2592.0,CANDIDATE
4.6504794,5.051,18.8371,6274.0,2.34,6221.0,CANDIDATE
2.8120379,1.647,9.95975,6004.1,0.91,11880.0,CANDIDATE
3.4747684,3.054,16.2878,6572.0,1.65,4548.0,CANDIDATE
6.403011,5.82,7.96127,5713.3,1.53,3868.0,CANDIDATE
6.3962557,2.826,5.10457,5847.0,1.13,2257.0,CANDIDATE
12.1252851,6.998,15.2955,4951.0,2.39,2706.0,CANDIDATE
1.996071,5.910879,1.947951,6636.0,0.975121,352.76672,FALSE_POSITIVE
36.6892187,6.446,9.1862,6647.0,1.12,7413.0,CANDIDATE
12.7617794,4.223,16.8306,6305.0,1.06,26352.0,CANDIDATE
2.253174,1.118,11.9013,3340.0,0.33,81734.0,CANDIDATE
7.6253466,6.702,9.43868,5408.0,2.19,2810.0,CANDIDATE
21.8153374,4.087,3.96837,5399.0,0.87,2502.0,CANDIDATE
2.202258,1.046,11.2703,3388.0,0.52,48647.0,CANDIDATE
1.0092447,1.472,11.8411,5491.0,1.34,7501.0,CANDIDATE
7.9039906,3.996,9.39901,5797.0,1.79,3040.0,CANDIDATE
7.1554749,2.213,19.6737,6919.0,2.78,1811.0,CANDIDATE
60.6825768,3.983,16.0883,5918.0,1.48,8480.0,CANDIDATE
4.8510805,3.132,17.8341,5578.5,1.9,9714.0,CANDIDATE
1.102219,1.538,16.2877,7469.0,2.51,4361.0,CANDIDATE
2.8371938,1.904,18.3031,7980.0,1.54,15303.0,CANDIDATE
4.6745746,8.627,13.7841,5759.0,3.8,1731.0,CANDIDATE
3.3505745,4.633,11.4859,6940.0,2.21,3685.0,CANDIDATE
4.1560086,2.954,7.19145,6056.0,1.55,2503.0,CANDIDATE
1.3821651,2.435,17.6176,7662.0,1.94,9250.0,CANDIDATE
4.4264918,6.059,14.8697,6231.0,2.46,3584.0,CANDIDATE
216.24584,1.0703729,18.5681404,7053.0,1.59688,5045.1950681,FALSE_POSITIVE
7.4156006,2.76,16.1132,6446.0,1.5,12272.0,CANDIDATE
1.1838059,1.307,11.623,7433.0,1.68,4487.0,CANDIDATE
5.3590843,2.477,4.36817,4845.0,0.81,3018.0,CANDIDATE
17.0548288,4.555,9.80945,5769.0,1.38,5295.0,CANDIDATE
2.7945508,2.978,13.7026,6345.0,1.56,8242.0,CANDIDATE
8.6145655,4.84,12.146,6467.0,1.38,6195.0,CANDIDATE
18.3841259,3.4924479,2.1505216,4356.0,0.681407,1010.0989222,CANDIDATE
35.9432773,2.7244261,2.7375059,4356.0,0.681407,1178.967443,CANDIDATE
8.8182594,2.169,13.1872,6052.0,1.84,5493.0,CANDIDATE
7.0634276,2.056,11.2092,6354.0,1.34,5286.0,CANDIDATE
4.6351977,3.856,15.825,5691.0,1.57,11113.0,CANDIDATE
0.8738186,1.229,10.2138,5838.0,1.29,5487.0,CANDIDATE
18.9438583,4.108,10.0797,5583.0,0.95,12167.0,CANDIDATE
37.8016862,3.788,6.55527,6783.0,1.61,1734.0,CANDIDATE
2.5933417,3.253,15.3451,6258.1,1.57,9482.0,CANDIDATE
9.531366,1.673,2.24794,4504.0,0.72,916.0,CONFIRMED
51.6991421,4.371,2.45531,4504.0,0.72,1339.0,CONFIRMED
53.746482,5.592988,3.263156,4504.0,0.842645,1557.541816,FALSE_POSITIVE
84.83869,5.194,2.03857,4504.0,0.72,1020.0,CONFIRMED
3.1739167,3.65,17.4128,7099.0,3.17,2669.0,CANDIDATE
0.9739887,1.594,21.8604,7357.0,1.95,2904.0,FALSE_POSITIVE
0.3075961,0.49,17.2274,3257.0,0.37,124509.0,CANDIDATE
2.6414334,2.508,13.6255,5753.0,1.06,19204.0,CANDIDATE
21.7276636,2.924,8.18265,3437.0,0.4,43934.0,CANDIDATE
3.2966077,3.965,14.8596,6259.0,2.12,4963.0,CANDIDATE
3.3683989,4.63,13.3562,6902.0,2.41,3874.0,CANDIDATE
8.8204144,7.63,11.5324,5672.0,2.07,4100.0,CANDIDATE
35.9993588,4.1814011,2.2253394,4316.7,0.651075,1086.7362497,CANDIDATE
1.8715209,1.0213466,1.0618157,4316.7,0.651075,255.7891339,CANDIDATE
1.2433877,1.65,8.07577,6488.0,1.47,2757.0,CANDIDATE
1.4716633,1.23,21.4506,5298.0,1.07,9168.0,CANDIDATE
3.8282053,3.891,11.9804,6455.0,2.05,4275.0,CANDIDATE
3.5899561,3.434,18.0461,6224.0,2.87,3727.0,CANDIDATE
10.6185545,1.537,12.568,5925.9,1.19,10466.0,CANDIDATE
1.2529962,1.083,19.179,4220.0,0.75,14080.0,FALSE_POSITIVE
5.4149624,1.24,16.1825,7979.0,2.75,4028.0,CANDIDATE
3.8850223,1.209,11.9861,7162.0,1.48,6113.0,CANDIDATE
4.3239329,1.5783127,1.5008877,3782.0,0.473141,977.2224915,CANDIDATE
10.1775475,2.0401655,1.5705443,3782.0,0.473141,943.2876093,CANDIDATE
5.1879527,5.979,14.8534,6617.0,2.9,3524.0,CANDIDATE
2.4141149,1.329,5.83132,3438.0,0.61,10760.0,CANDIDATE
6.5433068,3.114,16.0666,5295.0,1.07,26297.0,CANDIDATE
1.1376981,1.02,2.77467,4244.0,0.74,1217.0,CANDIDATE
0.5289141,1.087,6.67772,5739.6,1.34,2503.0,CANDIDATE
23.2471066,2.031,13.9025,5839.1,1.01,12754.0,CANDIDATE
28.4664618,5.958,9.21955,5888.0,1.54,4267.0,CANDIDATE
1.3473988,0.444,9.67861,3576.0,0.64,11164.0,CANDIDATE
1.3432587,1.534,3.99294,5031.1,0.87,2215.0,CANDIDATE
2.6520679,1.53,11.2606,3247.0,0.34,126188.0,CONFIRMED
19.2879579,2.1841643,1.7145308,3075.0,0.229824,4773.5508832,CONFIRMED
0.8818115,1.558,9.47171,6571.0,2.14,2067.0,CANDIDATE
7.1467369,3.913,3.63858,6252.0,1.15,1157.0,CANDIDATE
27.6174987,4.509,3.92928,5469.0,0.9,2176.0,CANDIDATE
8.8600515,2.493,9.20623,5481.0,0.97,10563.0,CANDIDATE
3.8949005,2.171,2.15693,4718.0,0.67,1071.0,CANDIDATE
1.9299641,0.37,11.758,3554.0,0.46,26801.0,CANDIDATE
1.1838063,1.233,9.29553,8996.0,2.11,1853.0,CANDIDATE
3.338577,3.519,11.9188,7482.0,2.13,3620.0,CANDIDATE
0.83707,2.497,2.98849,3776.0,0.52,2745.5,FALSE_POSITIVE
3.0825102,3.708,10.2259,6001.8,1.69,4011.0,CANDIDATE
3.8285502,5.248,12.7621,7075.0,2.8,2531.0,CANDIDATE
8.6393678,2.325,8.17498,3468.0,0.56,22505.0,CANDIDATE
5.3913891,1.995,4.28654,5179.0,0.71,4086.0,CANDIDATE
736.5528811,4.735,3.13923,5659.0,0.86,1432.0,FALSE_POSITIVE
3.2509657,3.2261161,12.8297161,5757.0,1.49959,7218.2612358,CONFIRMED
12.9228111,1.5980207,2.1004549,3166.0,0.223377,8723.2564459,CANDIDATE
13.723753,2.3593878,7.707781,6374.4,1.34911,3129.0813648,CANDIDATE
1.7497746,1.8691036,15.5589079,5087.0,0.856841,29973.7051609,CONFIRMED
3.4375711,3.9255437,15.0290201,5874.0,1.43119,10435.0708429,CANDIDATE
1.917096,1.0402081,3.5741192,3653.0,0.523126,4017.0792074,CANDIDATE
23.5367004,5.715,3.3862,7487.0,1.69,443.0,CANDIDATE
2.7547949,2.2653165,3.7424744,5531.0,0.977544,1434.2026954,CANDIDATE
0.6257352,0.8361985,9.1590642,3718.0,0.593043,13403.1636987,FALSE_POSITIVE
4.2422767,2.8605497,14.4051573,6223.0,1.92379,4728.4740947,CANDIDATE
2.9944941,3.621007,15.498003,7465.0,3.0202899,2479.3671334,CANDIDATE
6.8434236,3.179,2.93142,6060.0,1.14,767.0,CANDIDATE
5.2169076,2.299,2.0097,5966.0,1.1,334.0,CANDIDATE
2.7384363,3.018,10.4314,4964.0,3.56,871.0,CANDIDATE
12.8650769,3.979,1.90058,5031.0,0.81,1070.0,FALSE_POSITIVE
3.2607791,3.152,3.18123,5975.0,1.39,574.0,CANDIDATE
5.1794403,4.628,5.8283,5946.0,2.21,796.0,CANDIDATE
14.7126653,3.56,2.08605,6156.0,1.34,305.0,CANDIDATE
10.5739387,3.484,4.60829,9088.0,2.3,493.0,CANDIDATE
1.1976555,1.257,1.53572,5598.9,0.91,303.0,CANDIDATE
2.6881318,0.9223764,3.537073,3244.0,0.232947,22717.9494983,CANDIDATE
1.7024504,2.913,16.0263,6026.0,2.0,8210.0,CANDIDATE
2.8890956,2.232,12.4627,3643.0,0.59,36105.0,CANDIDATE
4.109953,4.641,1.81345,5653.0,0.97,434.0,FALSE_POSITIVE
4.1223508,3.103,11.9742,6116.7,1.28,9275.0,CANDIDATE
5.6604695,4.651,8.32101,5711.0,1.6,3523.0,CANDIDATE
16.3425332,3.985,3.45358,5946.0,0.95,748.0,CANDIDATE
5.4934218,3.658,17.1065,6028.0,1.25,18470.0,FALSE_POSITIVE
4.167309,4.056,12.5792,6552.0,1.59,7537.0,CANDIDATE
3.8242663,2.337,13.0807,5211.0,1.0,20057.0,CANDIDATE
2.7998534,1.415,12.343,4412.0,0.73,27117.0,CANDIDATE
2.5122863,2.23,15.8933,6156.0,1.53,11307.0,CANDIDATE
4.2271814,3.25,13.559,5913.0,1.2,15027.0,CANDIDATE
3.1540886,1.662,11.8788,4521.0,0.74,23864.0,CANDIDATE
3.16043,1.922,2.38866,6482.3,1.52,203.33,FALSE_POSITIVE
5.0660693,2.042,12.5338,5269.0,1.0,18438.0,CANDIDATE
7.7600907,1.477,16.1727,5940.0,1.27,16068.0,CANDIDATE
5.7351935,2.927,9.87741,5042.0,0.77,18384.0,CANDIDATE
3.8080897,2.916,11.3715,6343.0,1.38,8079.0,CANDIDATE
3.4844157,2.963,11.7346,5917.0,1.11,11801.0,CANDIDATE
3.5689392,0.9,7.89993,6326.0,1.35,3138.0,CANDIDATE
12.0080349,4.649,7.16846,6554.0,1.5,2736.0,CANDIDATE
3.6366231,3.385,12.4438,5978.0,1.44,8385.0,CANDIDATE
2.6343177,4.765,13.5381,7495.0,2.39,3792.0,CANDIDATE
12.2877358,4.445,2.09232,6008.62,1.3,315.0,CANDIDATE
2.2609143,1.972,13.2504,6453.0,2.2,3320.0,CANDIDATE
10.548504,2.901,7.83737,5421.0,0.92,7496.0,CANDIDATE
75.6979471,6.261,6.79508,5422.0,0.91,6920.0,CANDIDATE
36.9870862,3.771,8.83849,6110.1,1.14,5950.0,CANDIDATE
8.9093753,4.595,13.9451,6375.0,1.65,9278.0,CANDIDATE
3.1243759,3.93,12.9639,5477.0,1.71,6498.0,CANDIDATE
3.9859545,3.729,13.1539,5566.0,1.71,6488.0,CANDIDATE
4.9030173,3.098,11.3707,5663.0,1.64,4872.0,CANDIDATE
2.9069573,1.568,13.8539,5744.0,1.22,12330.0,CANDIDATE
15.3004892,3.1952319,2.3968761,4082.0,0.660762,1265.2897827,CANDIDATE
7.8365317,2.271,16.9425,6167.0,2.21,4532.0,FALSE_POSITIVE
5.1869453,4.736,10.1814,6018.0,2.59,2193.0,CANDIDATE
5.3384038,3.152,13.2522,6250.7,2.1,4170.0,CANDIDATE
5.5698339,3.807,8.79181,6500.0,1.48,4318.0,CANDIDATE
9.7461668,4.218,8.3598,6319.0,1.6,3751.0,CANDIDATE
2.3593338,2.092,10.8435,6613.0,1.1,10088.0,CANDIDATE
2.9324083,2.758,13.5533,7696.0,1.44,10392.0,CANDIDATE
1.4178596,1.452,1.10894,4907.96,0.76,204.0,CANDIDATE
4.3041912,2.64,12.2161,4856.0,0.91,19405.0,CANDIDATE
11.0658881,2.254,16.7803,5617.0,1.4,13656.0,CANDIDATE
3.3221412,1.052,20.0829,3300.0,0.46,63580.0,CANDIDATE
3.4202745,3.766,11.984,6095.0,1.6,7438.0,CANDIDATE
4.626302,3.09,11.742,5990.0,1.22,11063.0,CANDIDATE
3.930467,2.281,12.1575,4913.0,0.91,19093.0,CANDIDATE
14.3938942,3.298,11.5455,6891.0,1.46,6518.0,CANDIDATE
3.21264,0.6006982,2.0575829,5330.0,0.88283,510.1236296,CANDIDATE
6.8911882,4.811,9.10101,6628.0,1.52,4518.0,CANDIDATE
6.3377947,1.639,12.6346,5974.0,1.22,9130.0,CANDIDATE
2.9383886,3.088,17.0131,6059.0,1.54,13226.0,CANDIDATE
3.7352012,2.892,13.2011,5816.0,1.18,14256.0,CANDIDATE
11.5175506,4.259,12.9592,6259.0,1.27,12852.0,FALSE_POSITIVE
1.6877647,2.189,5.76677,6599.0,1.44,1655.0,CANDIDATE
6.8782937,4.407,14.876,5657.0,1.35,11342.0,FALSE_POSITIVE
3.8148598,1.404,12.6261,6425.6,1.39,8744.0,CANDIDATE
6.0387706,1.637,6.86956,3374.0,0.41,29537.0,CANDIDATE
0.9889446,1.681,7.2993,6173.3,1.5,979.0,FALSE_POSITIVE
8.9653531,1.893,9.63776,5977.0,1.15,7094.0,CANDIDATE
11.5588657,2.368,5.14186,5029.0,0.8,4691.0,CANDIDATE
1.4207284,1.988,5.86248,5868.0,0.93,4092.0,CANDIDATE
5.4240992,2.487,5.12394,5386.0,1.0,2519.0,CANDIDATE
5.0769983,1.171,10.9525,6271.0,1.9,3683.0,CANDIDATE
1.6831237,1.382,10.0219,6264.0,2.0,2192.0,CANDIDATE
8.5748036,11.208,9.07655,5168.0,3.58,795.0,CANDIDATE
1.0495702,1.54,3.76017,6222.0,1.44,573.0,CANDIDATE
6.2384297,2.066,12.6929,5448.0,1.1,13808.0,CANDIDATE
16.4591808,5.575,8.17474,5975.0,1.37,4396.0,CANDIDATE
0.46132,1.32,1.89253,6629.0,1.21,220.0,FALSE_POSITIVE
6.6308943,1.72,10.415,5410.1,1.18,6379.0,CANDIDATE
2.3273503,1.74,13.0392,5957.0,1.31,11266.0,CANDIDATE
6.4093679,3.114,9.96563,5792.0,0.96,11126.0,CANDIDATE
49.2145201,4.537,7.69521,6657.0,1.55,3135.0,CANDIDATE
10.5637482,2.227,10.598,5533.0,1.08,9607.0,CANDIDATE
4.1723,1.684,10.1574,3392.0,0.49,46257.0,CANDIDATE
3.8789319,4.488,10.7771,6148.0,1.3,4722.0,CANDIDATE
10.3486661,5.78,8.85088,5748.0,1.36,5059.0,CANDIDATE
13.5647678,3.17,7.43045,5528.0,0.77,10194.0,CANDIDATE
11.656295,2.665,2.94972,4004.0,0.66,2171.0,CANDIDATE
4.7244442,0.999,1.97562,3653.0,0.5,1480.0,CANDIDATE
0.7499711,1.0576059,1.0797147,3653.0,0.497204,441.8866633,CANDIDATE
8.9197222,2.763,12.1831,6348.0,1.78,4742.0,CANDIDATE
7.1304113,3.081,12.869,6014.0,1.93,4490.0,CANDIDATE
7.5801393,5.019,11.334,5860.0,2.16,3799.0,CANDIDATE
2.2473177,1.325,13.2774,6037.8,1.68,6242.0,CANDIDATE
8.908871,1.142,8.82119,3267.0,0.31,70444.0,CANDIDATE
6.1211661,2.501,6.22933,6011.2,1.02,4248.0,FALSE_POSITIVE
14.2317652,8.372,8.27506,5914.0,3.21,912.0,CANDIDATE
7.915274,4.614,12.1673,5638.0,1.07,13798.0,CANDIDATE
7.6316525,3.452,15.8297,5655.0,0.95,30467.0,CANDIDATE
3.1168715,1.742,10.6888,3734.0,0.61,31842.0,CANDIDATE
1.60245,0.312,4.69411,5648.0,0.98,890.0,FALSE_POSITIVE
0.4246068,0.486,5.92869,5576.0,0.88,1952.0,CANDIDATE
4.3095502,0.224,6.9571,3195.0,0.27,17371.0,CANDIDATE
5.3346707,3.181,11.1383,5509.3,1.07,11290.0,CANDIDATE
9.0612809,6.985,5.2778,5876.0,1.54,1732.0,CANDIDATE
0.8760587,0.969,14.6319,6306.0,1.41,2336.0,CANDIDATE
2.1384533,1.111,5.69421,6708.0,1.41,1240.0,CANDIDATE
10.7994273,4.858,8.75386,5548.0,0.99,9221.0,CANDIDATE
7.9871247,2.382,2.82685,4254.0,0.68,1897.0,CANDIDATE
2.855993,2.734,13.1033,5780.4,1.43,9706.0,CANDIDATE
3.776966,3.671,18.6742,6446.0,1.96,9271.0,CANDIDATE
23.9712428,1.645,4.14138,5238.0,0.88,2387.0,CANDIDATE
10.641726,3.708,11.6462,5945.0,1.17,10160.0,CANDIDATE
3.3202789,3.766,12.3769,6443.0,1.66,7240.0,CANDIDATE
1.6047466,2.097,16.7831,5972.0,1.28,5940.0,CANDIDATE
0.7729056,1.022,7.49558,6269.0,1.21,2749.0,CANDIDATE
170.3363911,4.173,11.6916,5621.0,0.97,12411.0,CANDIDATE
8.1563148,1.852,11.3761,6366.8,1.02,12127.0,CANDIDATE
5.2554768,2.109,2.63423,5298.0,0.86,935.0,CANDIDATE
2.7299474,1.104,9.63983,5289.0,0.95,10021.0,CANDIDATE
3.0876297,2.2386246,13.9011294,4105.0,0.69386,40411.8142459,CONFIRMED
0.6439909,0.645,12.6159,5225.0,0.66,7794.0,CANDIDATE
8.1958135,1.182,13.5081,6496.0,1.45,8230.0,FALSE_POSITIVE
2.3368358,1.405,6.32061,4439.0,0.76,5916.0,CANDIDATE
3.4977997,0.475,9.16409,5209.0,0.92,4914.0,CANDIDATE
13.9753579,4.503,9.70261,5382.0,0.86,14290.0,CANDIDATE
6.1418356,3.525,16.0656,5918.5,1.25,18607.0,CANDIDATE
23.955645,6.011,11.1033,6609.0,1.53,6259.0,CANDIDATE
3.7002646,4.459,13.9231,6971.0,1.48,7616.0,CANDIDATE
7.7561532,2.036,5.98246,3462.0,0.44,14454.0,CANDIDATE
0.3219233,0.199,2.66076,3518.0,0.46,204.0,CONFIRMED
19.8088367,2.87,11.5163,5601.0,1.17,9500.0,CANDIDATE
1.5525382,1.49,16.0284,5730.0,1.75,7123.0,CANDIDATE
4.2990991,3.805,10.9362,6013.0,1.53,6567.0,CANDIDATE
4.1186706,5.025,10.4153,5998.0,1.93,3571.0,CANDIDATE
9.6713674,1.66,18.1732,5902.0,1.8,3376.0,CANDIDATE
0.7474746,0.327,15.8733,3455.0,0.68,8713.0,CANDIDATE
2.9712014,1.241,13.3902,7713.0,1.63,4680.0,CANDIDATE
3.4220041,2.448,12.6182,5731.0,1.02,16151.0,CANDIDATE
2.5918359,3.933,15.5459,5891.0,2.08,6221.0,CANDIDATE
0.7683904,1.0241242,1.1406447,3329.0,0.374139,903.9933214,CONFIRMED
12.2534308,1.369949,2.2967944,3329.0,0.374139,3729.6347091,CONFIRMED
6.6802019,4.664,11.1977,5801.0,1.61,5941.0,CANDIDATE
3.0039961,3.621,11.6408,5623.0,1.59,6490.0,CANDIDATE
5.5316291,3.91,11.0664,6814.0,1.83,4176.0,CANDIDATE
4.776694,1.706,4.23234,5625.0,1.07,1412.0,CANDIDATE
0.5257499,0.864,2.60517,4649.0,0.73,1028.0,CANDIDATE
5.4584109,4.164,10.0716,6309.0,2.24,2807.0,CANDIDATE
5.0789699,4.451,14.979,5826.0,1.44,13539.0,CANDIDATE
4.8622127,6.011,12.335,6142.0,2.29,3480.0,CANDIDATE
4.8847937,2.51,1.94753,5969.0,0.94,478.0,CONFIRMED
2.8411706,1.453,13.1053,5801.0,1.81,4694.0,CANDIDATE
6.0011971,1.99,14.9116,5265.0,1.02,23249.0,CANDIDATE
3.5399394,3.443,8.3436,5234.6,1.13,6448.0,FALSE_POSITIVE
6.2644714,2.508,1.87011,4568.0,0.67,780.0,CANDIDATE
1.7085226,0.917,8.42033,6059.5,1.61,2089.0,CANDIDATE
3.3815776,3.38,16.622,6662.0,1.78,9454.0,FALSE_POSITIVE
0.5418555,0.776,0.923696,4954.0,0.77,120.0,CANDIDATE
4.2619292,5.145,8.15264,6846.0,2.72,1109.0,CANDIDATE
3.3847215,3.475,3.52009,5199.0,0.77,612.0,CANDIDATE
4.2470926,4.263,14.5276,6232.3,2.07,4730.0,CANDIDATE
4.7535388,1.0905965,12.1863496,3010.0,0.20128,225793.1060958,FALSE_POSITIVE
7.4894672,1.826338,3.9858614,5143.31,0.868418,2097.1814085,CANDIDATE
3.4438328,2.325,3.03858,5143.31,0.87,1276.0,CANDIDATE
0.4925418,0.377,9.14745,6927.0,1.34,545.0,CANDIDATE
14.1532848,4.443,8.02091,5063.0,0.85,8715.0,CANDIDATE
2.1011992,1.267,12.4184,5959.8,1.09,11915.0,CANDIDATE
2.4364562,0.978,11.3842,6844.0,1.43,5295.0,CANDIDATE
8.407133,1.272,5.06899,6126.0,1.33,1490.0,FALSE_POSITIVE
60.8344877,6.109,11.4643,3736.0,0.51,42343.0,CANDIDATE
3.3390124,0.433,8.75979,4436.0,0.75,3534.0,CANDIDATE
2.980341,3.635,15.4918,6283.8,1.57,11829.0,CANDIDATE
2.593694,3.054429,2.980736,5316.6,1.28725,526.784827,FALSE_POSITIVE
2.2175244,2.462,7.18798,7406.0,1.92,1682.0,FALSE_POSITIVE
3.8405138,1.438,14.6684,6123.9,1.42,8163.0,CANDIDATE
4.0662367,3.721,10.981,5689.0,1.49,6676.0,FALSE_POSITIVE
6.2157513,3.295,10.0556,6015.2,1.65,4008.0,CANDIDATE
3.648769,2.156,15.7865,4939.0,4.61,1202.0,CANDIDATE
3.6814233,5.084,13.5757,5956.0,2.57,3225.0,CANDIDATE
17.3986129,3.485,3.8996,5589.0,0.8,2584.0,CANDIDATE
60.3541599,6.682,6.66479,5658.0,1.06,2598.0,CANDIDATE
7.0548729,2.44,6.61399,5628.6,1.5,2068.0,CANDIDATE
4.3656102,4.791,13.4874,5748.0,1.78,5746.0,CANDIDATE
4.9899176,1.3819654,2.9858436,2940.0,0.17143,18931.4105812,CONFIRMED
0.9479945,0.564663,1.1926392,2940.0,0.17143,4200.52889,CONFIRMED
30.7331484,5.473,18.2875,5607.0,1.25,6436.0,CANDIDATE
8.2158997,3.659,3.37171,5820.0,1.02,1177.0,CANDIDATE
1.1930966,1.196,13.2426,5906.0,2.19,3691.0,CANDIDATE
6.9929558,4.832,7.63465,5916.7,1.05,5562.0,CANDIDATE
2.9257773,1.448,10.8746,5688.0,1.24,6858.0,CANDIDATE
3.1924816,3.211,14.5588,5964.0,1.26,14119.0,CANDIDATE
3.753877,1.209,6.20384,4049.0,0.7,7099.0,CANDIDATE
2.9814911,2.431,13.0485,6168.0,0.93,19021.0,CANDIDATE
33.5792968,4.713,8.91632,6294.0,1.43,3860.0,CANDIDATE
10.2887023,2.967,9.85033,5853.0,1.08,8079.0,CANDIDATE
1.7318529,1.6919639,12.0299493,3394.0,0.615219,36359.4301748,CONFIRMED
13.3079913,3.42,9.05348,5854.4,1.34,4804.0,CANDIDATE
18.9104241,3.243,7.90384,4801.0,0.8,10263.0,CANDIDATE
8.508462,2.716,13.4917,6236.6,1.34,10649.0,CANDIDATE
7.5414411,2.454,13.0053,5649.1,0.96,16900.0,FALSE_POSITIVE
17.0303122,4.125,16.1351,5797.0,1.11,8080.0,CANDIDATE
27.1970496,5.476,5.40151,5859.0,0.94,4620.0,CANDIDATE
7.4861705,2.425,11.6489,5658.0,1.11,9456.0,CANDIDATE
6.7735083,2.36,7.81582,5080.0,1.12,5189.0,CANDIDATE
7.0814677,2.055,2.13402,4024.0,0.65,1018.0,CANDIDATE
10.9911631,1.559,21.5876,4915.3,1.01,18917.0,CANDIDATE
3.4405946,2.5441317,8.8966421,5324.0,0.942255,8647.4527322,CANDIDATE
4.4136877,3.411058,18.2343114,6627.0,1.6901799,10509.3289627,CANDIDATE
